joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1, h term torque_1, current_time
-0.436888,-0.412176,-0.0695863,-0.0343937,511,0,3.356
-0.437167,-0.412318,-0.0697114,-0.0349613,507,0,3.36
-0.437446,-0.412461,-0.0698365,-0.0352385,507,0,3.364
-0.437726,-0.412603,-0.0699616,-0.0353926,507,0,3.368
-0.438006,-0.412752,-0.0700867,-0.0361686,502,0,3.372
-0.438286,-0.412901,-0.0702119,-0.0366767,499,0,3.376
-0.438568,-0.413052,-0.070337,-0.0371893,496,0,3.38
-0.438849,-0.413206,-0.0704622,-0.0377045,494,0,3.384
-0.439131,-0.41336,-0.0705874,-0.0380676,492,0,3.388
-0.439414,-0.413516,-0.0707126,-0.0385379,490,0,3.392
-0.439697,-0.41367,-0.0708378,-0.0384543,493,0,3.396
-0.439981,-0.413825,-0.070963,-0.0386762,493,0,3.4
-0.440265,-0.413977,-0.0710883,-0.038301,498,0,3.404
-0.440549,-0.414126,-0.0712135,-0.0378624,505,0,3.408
-0.440834,-0.414273,-0.0713388,-0.03735,512,0,3.412
-0.44112,-0.414417,-0.071464,-0.03672,520,0,3.416
-0.441406,-0.414556,-0.0715893,-0.0359479,530,0,3.42
-0.441693,-0.414693,-0.0717146,-0.0351351,540,0,3.424
-0.44198,-0.41483,-0.0718399,-0.0347215,546,0,3.428
-0.442267,-0.414966,-0.0719652,-0.0344149,551,0,3.432
-0.442555,-0.415101,-0.0720906,-0.034091,557,0,3.436
-0.442844,-0.415238,-0.0722159,-0.0341793,558,0,3.44
-0.443133,-0.415373,-0.0723412,-0.0340367,562,0,3.444
-0.443423,-0.415511,-0.0724666,-0.0341875,563,0,3.448
-0.443713,-0.415651,-0.072592,-0.0346165,561,0,3.452
-0.444004,-0.41579,-0.0727173,-0.0346633,562,0,3.456
-0.444295,-0.415926,-0.0728427,-0.0343441,568,0,3.46
-0.444586,-0.416062,-0.0729681,-0.0341667,572,0,3.464
-0.444878,-0.416198,-0.0730935,-0.0341447,574,0,3.468
-0.445171,-0.416333,-0.0732189,-0.0339024,579,0,3.472
-0.445464,-0.416465,-0.0733443,-0.0334993,585,0,3.476
-0.445758,-0.4166,-0.0734697,-0.0336203,586,0,3.48
-0.446052,-0.416733,-0.0735951,-0.0334958,590,0,3.484
-0.446347,-0.416864,-0.0737206,-0.0331198,596,0,3.488
-0.446642,-0.416996,-0.073846,-0.0331025,598,0,3.492
-0.446937,-0.417128,-0.0739715,-0.0330161,602,0,3.496
-0.447233,-0.41726,-0.0740969,-0.0330448,604,0,3.5
-0.44753,-0.417394,-0.0742224,-0.0332525,604,0,3.504
-0.447827,-0.417528,-0.0743478,-0.033368,605,0,3.508
-0.448125,-0.417665,-0.0744733,-0.0337007,604,0,3.512
-0.448423,-0.417804,-0.0745988,-0.0341924,602,0,3.516
-0.448722,-0.417942,-0.0747243,-0.0343124,603,0,3.52
-0.449021,-0.418081,-0.0748497,-0.0345709,603,0,3.524
-0.44932,-0.41822,-0.0749752,-0.0345996,605,0,3.528
-0.449621,-0.418361,-0.0751007,-0.034884,604,0,3.532
-0.449921,-0.418504,-0.0752262,-0.0353105,603,0,3.536
-0.450222,-0.418646,-0.0753517,-0.0354327,604,0,3.54
-0.450524,-0.418789,-0.0754772,-0.0355773,605,0,3.544
-0.450826,-0.418933,-0.0756027,-0.0357344,605,0,3.548
-0.451129,-0.419079,-0.0757282,-0.0360134,605,0,3.552
-0.451432,-0.419223,-0.0758537,-0.0360919,607,0,3.556
-0.451736,-0.419366,-0.0759793,-0.0359055,611,0,3.56
-0.45204,-0.419511,-0.0761048,-0.0360319,612,0,3.564
-0.452345,-0.419652,-0.0762303,-0.0356803,618,0,3.568
-0.45265,-0.419793,-0.0763558,-0.0355232,621,0,3.572
-0.452955,-0.419934,-0.0764813,-0.0354359,625,0,3.576
-0.453262,-0.420076,-0.0766069,-0.0353873,627,0,3.58
-0.453568,-0.420219,-0.0767324,-0.0355904,628,0,3.584
-0.453875,-0.420362,-0.0768579,-0.0356649,629,0,3.588
-0.454183,-0.420508,-0.0769834,-0.0360516,628,0,3.592
-0.454491,-0.420654,-0.0771089,-0.0362665,628,0,3.596
-0.4548,-0.420801,-0.0772345,-0.036386,629,0,3.6
-0.455109,-0.420948,-0.07736,-0.0366059,630,0,3.604
-0.455419,-0.421092,-0.0774855,-0.0363063,635,0,3.608
-0.455729,-0.421239,-0.077611,-0.0365615,635,0,3.612
-0.45604,-0.421389,-0.0777365,-0.0368952,634,0,3.616
-0.456351,-0.421536,-0.0778621,-0.036889,636,0,3.62
-0.456663,-0.421683,-0.0779876,-0.0368472,639,0,3.624
-0.456975,-0.42183,-0.0781131,-0.0367472,642,0,3.628
-0.457288,-0.421979,-0.0782386,-0.0369984,642,0,3.632
-0.457601,-0.422123,-0.0783641,-0.0365629,649,0,3.636
-0.457915,-0.422268,-0.0784896,-0.0364358,653,0,3.64
-0.458229,-0.422414,-0.0786151,-0.0364801,654,0,3.644
-0.458543,-0.422558,-0.0787406,-0.0362747,659,0,3.648
-0.458859,-0.422705,-0.0788661,-0.0364289,660,0,3.652
-0.459174,-0.422851,-0.0789916,-0.0365147,661,0,3.656
-0.459491,-0.423001,-0.0791171,-0.0368691,660,0,3.66
-0.459807,-0.423153,-0.0792426,-0.037373,658,0,3.664
-0.460125,-0.423309,-0.0793681,-0.0381134,653,0,3.668
-0.460442,-0.423468,-0.0794935,-0.0388318,648,0,3.672
-0.46076,-0.423631,-0.079619,-0.0396915,642,0,3.676
-0.461079,-0.423798,-0.0797445,-0.0405913,636,0,3.68
-0.461398,-0.423965,-0.0798699,-0.0410916,633,0,3.684
-0.461718,-0.424137,-0.0799954,-0.0419833,627,0,3.688
-0.462038,-0.42431,-0.0801208,-0.0425175,624,0,3.692
-0.462359,-0.424483,-0.0802463,-0.0429295,622,0,3.696
-0.46268,-0.424655,-0.0803717,-0.0428518,625,0,3.7
-0.463002,-0.42483,-0.0804971,-0.0432688,623,0,3.704
-0.463324,-0.424998,-0.0806226,-0.0426953,631,0,3.708
-0.463647,-0.425168,-0.080748,-0.0426833,634,0,3.712
-0.46397,-0.425334,-0.0808734,-0.042178,641,0,3.716
-0.464294,-0.425503,-0.0809988,-0.0421655,643,0,3.72
-0.464618,-0.425669,-0.0811242,-0.0418135,649,0,3.724
-0.464943,-0.425837,-0.0812496,-0.0419245,650,0,3.728
-0.465268,-0.426005,-0.0813749,-0.0419862,652,0,3.732
-0.465594,-0.426176,-0.0815003,-0.042289,651,0,3.736
-0.46592,-0.426345,-0.0816257,-0.0423423,653,0,3.74
-0.466247,-0.426517,-0.081751,-0.042602,653,0,3.744
-0.466574,-0.426687,-0.0818764,-0.0425163,656,0,3.748
-0.466902,-0.426859,-0.0820017,-0.0427371,656,0,3.752
-0.46723,-0.427031,-0.082127,-0.0428983,657,0,3.756
-0.467559,-0.427202,-0.0822523,-0.0428344,660,0,3.76
-0.467888,-0.427373,-0.0823776,-0.0427606,663,0,3.764
-0.468218,-0.427544,-0.0825029,-0.0427963,665,0,3.768
-0.468548,-0.427717,-0.0826282,-0.0429311,666,0,3.772
-0.468879,-0.427886,-0.0827535,-0.042661,670,0,3.776
-0.46921,-0.428056,-0.0828787,-0.0425875,674,0,3.78
-0.469542,-0.428226,-0.083004,-0.0425082,677,0,3.784
-0.469874,-0.428398,-0.0831292,-0.042771,676,0,3.788
-0.470207,-0.428573,-0.0832544,-0.0431855,675,0,3.792
-0.47054,-0.428751,-0.0833796,-0.0437995,671,0,3.796
-0.470874,-0.428933,-0.0835048,-0.0445244,666,0,3.8
-0.471209,-0.429116,-0.08363,-0.0450808,663,0,3.804
-0.471543,-0.429301,-0.0837552,-0.0456203,660,0,3.808
-0.471879,-0.42949,-0.0838803,-0.0463804,655,0,3.812
-0.472214,-0.42968,-0.0840055,-0.046803,653,0,3.816
-0.472551,-0.429873,-0.0841306,-0.0475366,648,0,3.82
-0.472887,-0.430069,-0.0842557,-0.0480978,645,0,3.824
-0.473225,-0.430254,-0.0843808,-0.0472594,655,0,3.828
-0.473562,-0.430445,-0.0845059,-0.0475218,655,0,3.832
-0.473901,-0.43063,-0.084631,-0.0469391,663,0,3.836
-0.474239,-0.430813,-0.0847561,-0.046385,671,0,3.84
-0.474579,-0.430993,-0.0848811,-0.0458085,679,0,3.844
-0.474919,-0.431174,-0.0850061,-0.045603,683,0,3.848
-0.475259,-0.431353,-0.0851311,-0.0452203,689,0,3.852
-0.4756,-0.431532,-0.0852561,-0.0450076,693,0,3.856
-0.475941,-0.431712,-0.0853811,-0.0450043,696,0,3.86
-0.476283,-0.431895,-0.0855061,-0.0453093,695,0,3.864
-0.476625,-0.432076,-0.085631,-0.0453255,697,0,3.868
-0.476968,-0.432265,-0.085756,-0.0461014,692,0,3.872
-0.477311,-0.432452,-0.0858809,-0.0464178,691,0,3.876
-0.477655,-0.432642,-0.0860058,-0.0469005,689,0,3.88
-0.477999,-0.432833,-0.0861307,-0.0473223,687,0,3.884
-0.478344,-0.433024,-0.0862555,-0.0474801,688,0,3.888
-0.478689,-0.433215,-0.0863804,-0.0476062,689,0,3.892
-0.479035,-0.433406,-0.0865052,-0.0476764,690,0,3.896
-0.479381,-0.433596,-0.08663,-0.0475619,694,0,3.9
-0.479728,-0.433788,-0.0867548,-0.0477284,694,0,3.904
-0.480075,-0.433981,-0.0868796,-0.0480511,694,0,3.908
-0.480423,-0.434176,-0.0870043,-0.0483455,693,0,3.912
-0.480771,-0.434374,-0.087129,-0.048816,691,0,3.916
-0.48112,-0.434574,-0.0872538,-0.0493461,688,0,3.92
-0.481469,-0.434777,-0.0873785,-0.0499859,684,0,3.924
-0.481819,-0.434981,-0.0875031,-0.05038,682,0,3.928
-0.482169,-0.435189,-0.0876278,-0.0510977,677,0,3.932
-0.48252,-0.4354,-0.0877524,-0.0518802,672,0,3.936
-0.482871,-0.435612,-0.087877,-0.0524304,669,0,3.94
-0.483223,-0.435824,-0.0880016,-0.0525828,670,0,3.944
-0.483575,-0.436036,-0.0881262,-0.052821,669,0,3.948
-0.483928,-0.436245,-0.0882507,-0.0525316,674,0,3.952
-0.484281,-0.436453,-0.0883753,-0.052294,679,0,3.956
-0.484635,-0.436655,-0.0884998,-0.0515483,688,0,3.96
-0.484989,-0.436862,-0.0886242,-0.0516705,689,0,3.964
-0.485344,-0.437069,-0.0887487,-0.0516235,692,0,3.968
-0.485699,-0.437275,-0.0888731,-0.0515973,695,0,3.972
-0.486055,-0.437481,-0.0889976,-0.0515828,697,0,3.976
-0.486411,-0.437689,-0.0891219,-0.0517281,698,0,3.98
-0.486768,-0.437899,-0.0892463,-0.0520773,697,0,3.984
-0.487125,-0.438109,-0.0893707,-0.0522331,697,0,3.988
-0.487483,-0.438322,-0.089495,-0.05278,694,0,3.992
-0.487841,-0.438534,-0.0896193,-0.0527772,696,0,3.996
-0.4882,-0.438741,-0.0897435,-0.0523922,702,0,4
-0.488559,-0.43895,-0.0898678,-0.0522932,706,0,4.004
-0.488919,-0.439156,-0.089992,-0.0519313,711,0,4.008
-0.489279,-0.439366,-0.0901162,-0.0522287,711,0,4.012
-0.48964,-0.439577,-0.0902404,-0.0524707,711,0,4.016
-0.490001,-0.439792,-0.0903645,-0.0529887,708,0,4.02
-0.490363,-0.44001,-0.0904887,-0.0536603,704,0,4.024
-0.490725,-0.440231,-0.0906128,-0.0543788,699,0,4.028
-0.491088,-0.440457,-0.0907368,-0.0552768,692,0,4.032
-0.491451,-0.440686,-0.0908609,-0.0561597,686,0,4.036
-0.491814,-0.440914,-0.0909849,-0.0566121,684,0,4.04
-0.492179,-0.441144,-0.0911089,-0.0570171,682,0,4.044
-0.492543,-0.441372,-0.0912328,-0.0569355,685,0,4.048
-0.492908,-0.441597,-0.0913568,-0.05666,690,0,4.052
-0.493274,-0.441825,-0.0914807,-0.0568136,690,0,4.056
-0.49364,-0.442047,-0.0916046,-0.0562471,698,0,4.06
-0.494007,-0.44227,-0.0917284,-0.0560088,702,0,4.064
-0.494374,-0.442494,-0.0918523,-0.0559914,705,0,4.068
-0.494742,-0.442714,-0.091976,-0.0555982,711,0,4.072
-0.49511,-0.442933,-0.0920998,-0.0552262,717,0,4.076
-0.495479,-0.443151,-0.0922236,-0.054866,722,0,4.08
-0.495848,-0.443365,-0.0923473,-0.0542438,731,0,4.084
-0.496217,-0.443581,-0.092471,-0.054128,734,0,4.088
-0.496588,-0.443796,-0.0925946,-0.0540253,737,0,4.092
-0.496958,-0.444016,-0.0927182,-0.0544283,736,0,4.096
-0.497329,-0.444234,-0.0928418,-0.0544607,738,0,4.1
-0.497701,-0.444451,-0.0929654,-0.0543636,741,0,4.104
-0.498073,-0.444673,-0.0930889,-0.0548082,739,0,4.108
-0.498446,-0.444895,-0.0932124,-0.0551321,738,0,4.112
-0.498819,-0.445119,-0.0933359,-0.0555806,736,0,4.116
-0.499192,-0.44535,-0.0934593,-0.0565203,729,0,4.12
-0.499566,-0.445583,-0.0935827,-0.0573112,723,0,4.124
-0.499941,-0.445822,-0.0937061,-0.0583262,716,0,4.128
-0.500316,-0.446067,-0.0938295,-0.0596575,705,0,4.132
-0.500692,-0.446311,-0.0939528,-0.0602443,701,0,4.136
-0.501068,-0.446561,-0.0940761,-0.0612609,693,0,4.14
-0.501444,-0.446815,-0.0941993,-0.0622479,686,0,4.144
-0.501821,-0.447068,-0.0943225,-0.0626434,684,0,4.148
-0.502199,-0.447318,-0.0944457,-0.0626331,686,0,4.152
-0.502577,-0.447567,-0.0945689,-0.0624357,690,0,4.156
-0.502955,-0.447814,-0.094692,-0.0621341,695,0,4.16
-0.503334,-0.448054,-0.0948151,-0.0611611,707,0,4.164
-0.503714,-0.448293,-0.0949381,-0.0606202,714,0,4.168
-0.504094,-0.448529,-0.0950611,-0.0598975,723,0,4.172
-0.504474,-0.448764,-0.0951841,-0.0593423,731,0,4.176
-0.504855,-0.448997,-0.0953071,-0.0589186,737,0,4.18
-0.505237,-0.449237,-0.09543,-0.0592966,736,0,4.184
-0.505619,-0.449472,-0.0955529,-0.0591233,740,0,4.188
-0.506001,-0.449713,-0.0956757,-0.0595638,738,0,4.192
-0.506384,-0.449954,-0.0957985,-0.0599621,736,0,4.196
-0.506768,-0.450196,-0.0959213,-0.0601453,736,0,4.2
-0.507152,-0.450437,-0.096044,-0.0602087,738,0,4.204
-0.507536,-0.450682,-0.0961667,-0.0606659,736,0,4.208
-0.507921,-0.450928,-0.0962894,-0.0609967,735,0,4.212
-0.508306,-0.451179,-0.096412,-0.0617559,729,0,4.216
-0.508692,-0.45143,-0.0965346,-0.0622547,727,0,4.22
-0.509079,-0.451686,-0.0966572,-0.0630306,721,0,4.224
-0.509465,-0.451943,-0.0967797,-0.0635387,718,0,4.228
-0.509853,-0.452202,-0.0969022,-0.0640897,715,0,4.232
-0.510241,-0.452463,-0.0970246,-0.0646644,712,0,4.236
-0.510629,-0.452724,-0.097147,-0.0648306,712,0,4.24
-0.511018,-0.452983,-0.0972694,-0.0648846,714,0,4.244
-0.511407,-0.453245,-0.0973917,-0.0650681,714,0,4.248
-0.511797,-0.453509,-0.097514,-0.0655536,711,0,4.252
-0.512187,-0.453774,-0.0976363,-0.0658619,710,0,4.256
-0.512578,-0.454043,-0.0977585,-0.0664168,707,0,4.26
-0.512969,-0.454316,-0.0978807,-0.0672238,701,0,4.264
-0.513361,-0.454594,-0.0980028,-0.0682862,693,0,4.268
-0.513753,-0.454876,-0.0981249,-0.0692987,685,0,4.272
-0.514146,-0.455164,-0.098247,-0.0705135,675,0,4.276
-0.514539,-0.455451,-0.098369,-0.0709973,672,0,4.28
-0.514933,-0.45574,-0.098491,-0.0716114,668,0,4.284
-0.515327,-0.456031,-0.0986129,-0.0720295,666,0,4.288
-0.515722,-0.456325,-0.0987348,-0.0727222,661,0,4.292
-0.516117,-0.456617,-0.0988567,-0.0728005,663,0,4.296
-0.516513,-0.45691,-0.0989785,-0.0730742,662,0,4.3
-0.516909,-0.457201,-0.0991003,-0.0729579,665,0,4.304
-0.517306,-0.457495,-0.099222,-0.0731617,665,0,4.308
-0.517703,-0.457788,-0.0993437,-0.0732366,666,0,4.312
-0.5181,-0.458082,-0.0994654,-0.073355,667,0,4.316
-0.518498,-0.458375,-0.099587,-0.0733058,669,0,4.32
-0.518897,-0.458667,-0.0997085,-0.0730866,673,0,4.324
-0.519296,-0.458961,-0.0998301,-0.0733483,672,0,4.328
-0.519696,-0.45926,-0.0999515,-0.0738773,669,0,4.332
-0.520096,-0.459559,-0.100073,-0.0743248,667,0,4.336
-0.520496,-0.459852,-0.100194,-0.0738066,674,0,4.34
-0.520897,-0.460157,-0.100316,-0.0749375,665,0,4.344
-0.521299,-0.460462,-0.100437,-0.0754895,661,0,4.348
-0.521701,-0.46077,-0.100558,-0.0761416,657,0,4.352
-0.522103,-0.461085,-0.10068,-0.0773478,647,0,4.356
-0.522506,-0.461397,-0.100801,-0.077635,646,0,4.36
-0.52291,-0.461718,-0.100922,-0.0787534,637,0,4.364
-0.523314,-0.46204,-0.101043,-0.0795286,631,0,4.368
-0.523718,-0.462368,-0.101164,-0.0806116,622,0,4.372
-0.524123,-0.462696,-0.101285,-0.0812521,618,0,4.376
-0.524528,-0.463026,-0.101406,-0.0818383,614,0,4.38
-0.524934,-0.463357,-0.101527,-0.0822026,612,0,4.384
-0.52534,-0.463687,-0.101648,-0.0823284,612,0,4.388
-0.525747,-0.464017,-0.101769,-0.0824751,613,0,4.392
-0.526155,-0.46435,-0.101889,-0.0828251,611,0,4.396
-0.526562,-0.464685,-0.10201,-0.0832114,609,0,4.4
-0.526971,-0.465024,-0.102131,-0.0839248,604,0,4.404
-0.527379,-0.465371,-0.102251,-0.0850884,594,0,4.408
-0.527789,-0.46572,-0.102372,-0.0861188,586,0,4.412
-0.528198,-0.466072,-0.102492,-0.0868835,580,0,4.416
-0.528609,-0.466426,-0.102613,-0.0876538,574,0,4.42
-0.529019,-0.466785,-0.102733,-0.0885807,566,0,4.424
-0.529431,-0.467148,-0.102854,-0.0895178,559,0,4.428
-0.529842,-0.467514,-0.102974,-0.0904224,552,0,4.432
-0.530254,-0.467882,-0.103094,-0.0911171,546,0,4.436
-0.530667,-0.468254,-0.103215,-0.0920019,539,0,4.44
-0.53108,-0.468624,-0.103335,-0.092187,539,0,4.444
-0.531494,-0.468993,-0.103455,-0.0921749,540,0,4.448
-0.531908,-0.46936,-0.103575,-0.0920148,543,0,4.452
-0.532322,-0.469729,-0.103695,-0.0921175,544,0,4.456
-0.532737,-0.470098,-0.103815,-0.092213,544,0,4.46
-0.533153,-0.470476,-0.103935,-0.0931481,537,0,4.464
-0.533569,-0.470851,-0.104055,-0.0934762,535,0,4.468
-0.533985,-0.471231,-0.104175,-0.0941573,530,0,4.472
-0.534402,-0.471617,-0.104295,-0.0952262,521,0,4.476
-0.53482,-0.472011,-0.104415,-0.0966642,508,0,4.48
-0.535237,-0.472405,-0.104534,-0.0974637,502,0,4.484
-0.535656,-0.472805,-0.104654,-0.0985986,492,0,4.488
-0.536075,-0.473214,-0.104774,-0.10015,479,0,4.492
-0.536494,-0.473621,-0.104893,-0.100859,473,0,4.496
-0.536914,-0.474035,-0.105013,-0.10202,463,0,4.5
-0.537334,-0.474451,-0.105132,-0.102973,455,0,4.504
-0.537755,-0.474871,-0.105251,-0.103886,447,0,4.508
-0.538176,-0.475289,-0.105371,-0.104087,446,0,4.512
-0.538598,-0.475712,-0.10549,-0.10485,440,0,4.516
-0.53902,-0.47613,-0.105609,-0.104661,443,0,4.52
-0.539443,-0.476547,-0.105729,-0.104518,446,0,4.524
-0.539866,-0.476968,-0.105848,-0.104898,443,0,4.528
-0.540289,-0.477388,-0.105967,-0.104918,444,0,4.532
-0.540714,-0.477805,-0.106086,-0.104622,448,0,4.536
-0.541138,-0.478225,-0.106205,-0.104765,448,0,4.54
-0.541563,-0.478648,-0.106324,-0.105151,446,0,4.544
-0.541989,-0.479064,-0.106443,-0.104675,451,0,4.548
-0.542415,-0.479484,-0.106561,-0.104832,451,0,4.552
-0.542841,-0.479905,-0.10668,-0.104996,451,0,4.556
-0.543268,-0.480326,-0.106799,-0.105126,451,0,4.56
-0.543696,-0.480749,-0.106918,-0.105467,448,0,4.564
-0.544124,-0.481172,-0.107036,-0.105541,449,0,4.568
-0.544552,-0.481598,-0.107155,-0.105927,446,0,4.572
-0.544981,-0.482028,-0.107273,-0.106679,440,0,4.576
-0.54541,-0.482457,-0.107392,-0.106867,440,0,4.58
-0.54584,-0.482884,-0.10751,-0.106856,441,0,4.584
-0.54627,-0.483305,-0.107628,-0.10616,449,0,4.588
-0.546701,-0.483727,-0.107747,-0.105888,453,0,4.592
-0.547132,-0.48415,-0.107865,-0.105814,454,0,4.596
-0.547564,-0.484567,-0.107983,-0.10512,462,0,4.6
-0.547996,-0.484983,-0.108101,-0.104581,469,0,4.604
-0.548429,-0.485396,-0.108219,-0.104052,475,0,4.608
-0.548862,-0.485809,-0.108337,-0.103642,481,0,4.612
-0.549295,-0.486223,-0.108455,-0.103644,482,0,4.616
-0.549729,-0.486643,-0.108573,-0.104144,478,0,4.62
-0.550164,-0.487066,-0.108691,-0.104959,472,0,4.624
-0.550599,-0.487493,-0.108809,-0.105719,465,0,4.628
-0.551034,-0.487927,-0.108926,-0.106985,454,0,4.632
-0.55147,-0.488365,-0.109044,-0.108034,445,0,4.636
-0.551907,-0.488806,-0.109161,-0.109039,437,0,4.64
-0.552344,-0.489251,-0.109279,-0.109982,429,0,4.644
-0.552781,-0.489696,-0.109396,-0.110582,424,0,4.648
-0.553219,-0.490144,-0.109514,-0.111261,418,0,4.652
-0.553657,-0.490594,-0.109631,-0.111754,415,0,4.656
-0.554096,-0.491043,-0.109749,-0.112028,413,0,4.66
-0.554535,-0.491486,-0.109866,-0.111375,421,0,4.664
-0.554975,-0.49193,-0.109983,-0.111204,423,0,4.668
-0.555415,-0.49237,-0.1101,-0.110725,429,0,4.672
-0.555856,-0.492806,-0.110217,-0.109998,437,0,4.676
-0.556297,-0.493239,-0.110334,-0.109173,446,0,4.68
-0.556738,-0.493671,-0.110451,-0.108675,452,0,4.684
-0.55718,-0.494103,-0.110568,-0.10836,457,0,4.688
-0.557623,-0.494532,-0.110685,-0.10784,463,0,4.692
-0.558066,-0.494963,-0.110801,-0.107819,464,0,4.696
-0.558509,-0.495396,-0.110918,-0.107999,464,0,4.7
-0.558953,-0.495828,-0.111035,-0.108061,464,0,4.704
-0.559398,-0.496263,-0.111151,-0.108287,463,0,4.708
-0.559842,-0.496698,-0.111268,-0.108528,462,0,4.712
-0.560288,-0.497135,-0.111384,-0.108854,460,0,4.716
-0.560733,-0.497576,-0.111501,-0.109418,456,0,4.72
-0.56118,-0.498024,-0.111617,-0.110653,445,0,4.724
-0.561626,-0.498462,-0.111733,-0.11015,451,0,4.728
-0.562074,-0.498912,-0.111849,-0.111098,443,0,4.732
-0.562521,-0.49936,-0.111965,-0.111586,440,0,4.736
-0.562969,-0.499809,-0.112082,-0.11182,438,0,4.74
-0.563418,-0.500258,-0.112198,-0.112026,438,0,4.744
-0.563867,-0.500711,-0.112313,-0.112524,434,0,4.748
-0.564316,-0.501164,-0.112429,-0.11284,432,0,4.752
-0.564766,-0.501616,-0.112545,-0.112938,432,0,4.756
-0.565217,-0.502068,-0.112661,-0.112993,433,0,4.76
-0.565668,-0.502518,-0.112777,-0.112794,436,0,4.764
-0.566119,-0.502966,-0.112892,-0.112414,440,0,4.768
-0.566571,-0.503415,-0.113008,-0.112357,442,0,4.772
-0.567023,-0.503864,-0.113123,-0.112286,444,0,4.776
-0.567476,-0.504314,-0.113239,-0.112439,444,0,4.78
-0.567929,-0.504768,-0.113354,-0.112869,441,0,4.784
-0.568383,-0.505218,-0.113469,-0.112725,443,0,4.788
-0.568837,-0.505672,-0.113585,-0.113066,441,0,4.792
-0.569291,-0.506122,-0.1137,-0.112834,444,0,4.796
-0.569746,-0.506573,-0.113815,-0.112705,447,0,4.8
-0.570202,-0.507023,-0.11393,-0.11271,448,0,4.804
-0.570658,-0.507472,-0.114045,-0.112445,452,0,4.808
-0.571114,-0.507918,-0.11416,-0.112067,456,0,4.812
-0.571571,-0.50837,-0.114274,-0.112432,454,0,4.816
-0.572028,-0.508818,-0.114389,-0.11229,457,0,4.82
-0.572486,-0.509268,-0.114504,-0.112364,457,0,4.824
-0.572944,-0.509722,-0.114619,-0.112866,453,0,4.828
-0.573403,-0.510175,-0.114733,-0.112991,453,0,4.832
-0.573862,-0.510633,-0.114848,-0.113675,448,0,4.836
-0.574322,-0.511088,-0.114962,-0.113786,448,0,4.84
-0.574782,-0.511547,-0.115076,-0.114155,445,0,4.844
-0.575242,-0.512001,-0.115191,-0.113823,450,0,4.848
-0.575703,-0.512459,-0.115305,-0.114137,448,0,4.852
-0.576165,-0.512917,-0.115419,-0.114312,447,0,4.856
-0.576627,-0.513375,-0.115533,-0.114409,447,0,4.86
-0.577089,-0.513835,-0.115647,-0.114731,445,0,4.864
-0.577552,-0.514292,-0.115761,-0.114489,449,0,4.868
-0.578015,-0.514753,-0.115875,-0.114852,446,0,4.872
-0.578479,-0.51522,-0.115989,-0.11563,440,0,4.876
-0.578943,-0.515685,-0.116102,-0.11587,439,0,4.88
-0.579408,-0.516147,-0.116216,-0.115812,440,0,4.884
-0.579873,-0.516611,-0.11633,-0.115818,442,0,4.888
-0.580338,-0.517075,-0.116443,-0.115937,441,0,4.892
-0.580804,-0.517539,-0.116557,-0.115964,442,0,4.896
-0.581271,-0.518001,-0.11667,-0.115749,446,0,4.9
-0.581738,-0.518465,-0.116783,-0.115822,446,0,4.904
-0.582205,-0.518927,-0.116897,-0.115747,448,0,4.908
-0.582673,-0.519387,-0.11701,-0.11536,453,0,4.912
-0.583141,-0.519848,-0.117123,-0.115298,454,0,4.916
-0.58361,-0.520309,-0.117236,-0.115303,456,0,4.92
-0.584079,-0.520768,-0.117349,-0.115113,459,0,4.924
-0.584549,-0.521229,-0.117462,-0.115161,459,0,4.928
-0.585019,-0.52169,-0.117575,-0.115188,460,0,4.932
-0.585489,-0.52215,-0.117687,-0.115088,462,0,4.936
-0.58596,-0.522612,-0.1178,-0.115224,462,0,4.94
-0.586432,-0.523076,-0.117913,-0.115644,459,0,4.944
-0.586904,-0.523544,-0.118025,-0.116224,455,0,4.948
-0.587376,-0.524011,-0.118137,-0.116469,453,0,4.952
-0.587849,-0.524481,-0.11825,-0.116912,450,0,4.956
-0.588322,-0.524954,-0.118362,-0.117504,446,0,4.96
-0.588796,-0.525429,-0.118474,-0.118101,441,0,4.964
-0.58927,-0.525907,-0.118587,-0.118625,437,0,4.968
-0.589744,-0.526388,-0.118699,-0.119376,431,0,4.972
-0.590219,-0.526869,-0.118811,-0.119794,428,0,4.976
-0.590695,-0.527357,-0.118923,-0.120755,419,0,4.98
-0.591171,-0.527845,-0.119034,-0.121366,414,0,4.984
-0.591647,-0.52833,-0.119146,-0.121284,416,0,4.988
-0.592124,-0.528827,-0.119258,-0.122542,405,0,4.992
-0.592601,-0.529322,-0.119369,-0.123127,400,0,4.996
-0.593079,-0.529815,-0.119481,-0.123145,401,0,5
-0.593557,-0.530315,-0.119593,-0.123999,394,0,5.004
-0.594036,-0.530811,-0.119704,-0.124051,394,0,5.008
-0.594515,-0.531311,-0.119815,-0.124388,392,0,5.012
-0.594994,-0.531808,-0.119927,-0.124344,393,0,5.016
-0.595474,-0.532311,-0.120038,-0.124972,388,0,5.02
-0.595954,-0.532812,-0.120149,-0.125053,388,0,5.024
-0.596435,-0.533312,-0.12026,-0.125136,388,0,5.028
-0.596916,-0.533805,-0.120371,-0.124262,398,0,5.032
-0.597398,-0.534287,-0.120482,-0.122626,415,0,5.036
