joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term1[Nm], DOB Torque Term2[Nm], current_time
1.05242,0.976807,0.0933445,0.0922883,124.826,-0.000490701,-122.364,15.468
1.05279,0.97718,0.0932784,0.0926534,123.85,-0.000126609,-123.458,15.472
1.05316,0.977553,0.0932123,0.0929714,122.978,5.6823e-05,-123.632,15.476
1.05354,0.977928,0.0931462,0.0933401,121.989,0.000178961,-123.342,15.48
1.05391,0.978303,0.09308,0.0934681,121.545,0.000150609,-122.74,15.484
1.05428,0.978679,0.0930138,0.0936927,120.88,0.000173507,-122.209,15.488
1.05465,0.979053,0.0929476,0.0936256,120.878,6.95529e-05,-121.618,15.492
1.05502,0.97943,0.0928813,0.0939338,120.02,0.000161876,-121.289,15.496
1.0554,0.979805,0.092815,0.0938363,120.085,5.0948e-05,-120.725,15.5
1.05577,0.98018,0.0927486,0.0937822,120.051,6.64726e-06,-120.441,15.504
1.05614,0.980552,0.0926823,0.0934834,120.576,-0.000115786,-120.267,15.508
1.05651,0.980925,0.0926158,0.093279,120.886,-0.000146052,-120.404,15.512
1.05688,0.981297,0.0925494,0.0932422,120.815,-9.58446e-05,-120.618,15.516
1.05725,0.981672,0.0924829,0.0934521,120.18,3.06812e-05,-120.706,15.52
1.05762,0.982047,0.0924164,0.0935303,119.845,4.83223e-05,-120.472,15.524
1.05799,0.982422,0.0923498,0.0936122,119.499,5.95715e-05,-120.193,15.528
1.05836,0.982797,0.0922832,0.0937344,119.061,8.19754e-05,-119.885,15.532
1.05873,0.983171,0.0922166,0.0936488,119.096,1.12993e-05,-119.519,15.536
1.05909,0.983541,0.0921499,0.0931021,120.182,-0.000212291,-119.331,15.54
1.05946,0.983914,0.0920832,0.093144,119.929,-0.00010122,-119.709,15.544
1.05983,0.984276,0.0920165,0.0919772,122.433,-0.000522781,-119.807,15.548
1.0602,0.984642,0.0919497,0.0917896,122.71,-0.000365433,-120.974,15.552
1.06057,0.985007,0.0918829,0.0914935,123.235,-0.000321432,-121.746,15.556
1.06093,0.985372,0.0918161,0.0914825,123.111,-0.00018296,-122.408,15.56
1.0613,0.985739,0.0917492,0.0915148,122.888,-8.87324e-05,-122.72,15.564
1.06167,0.986104,0.0916823,0.0914176,122.959,-8.8171e-05,-122.795,15.568
1.06203,0.986471,0.0916154,0.0916323,122.319,3.68658e-05,-122.868,15.572
1.0624,0.986839,0.0915484,0.0917515,121.895,6.81752e-05,-122.624,15.576
1.06277,0.987209,0.0914814,0.0920865,120.977,0.000171819,-122.3,15.58
1.06313,0.987578,0.0914144,0.0921191,120.746,0.00010847,-121.712,15.584
1.0635,0.987947,0.0913473,0.0922139,120.373,9.81907e-05,-121.283,15.588
1.06386,0.988318,0.0912802,0.0924969,119.569,0.00016772,-120.878,15.592
1.06423,0.988688,0.0912131,0.0925006,119.401,9.46513e-05,-120.297,15.596
1.06459,0.989061,0.0911459,0.092733,118.71,0.0001455,-119.898,15.6
1.06496,0.989438,0.0910787,0.0934379,116.938,0.000362697,-119.37,15.604
1.06532,0.989814,0.0910115,0.0937144,116.139,0.000312041,-118.289,15.608
1.06569,0.9902,0.0909442,0.0949044,113.254,0.000649207,-117.334,15.612
1.06605,0.990578,0.0908769,0.0947594,113.406,0.000302691,-115.52,15.616
1.06641,0.990965,0.0908095,0.0956386,111.222,0.00051969,-114.581,15.62
1.06678,0.991354,0.0907422,0.0963573,109.398,0.000576108,-113.088,15.624
1.06714,0.991744,0.0906747,0.0969102,107.947,0.00054112,-111.448,15.628
1.0675,0.992135,0.0906073,0.0972941,106.877,0.000454132,-109.892,15.632
1.06786,0.992523,0.0905398,0.0970851,107.158,0.000168734,-108.552,15.636
1.06823,0.99291,0.0904723,0.0969306,107.315,3.19683e-05,-107.932,15.64
1.06859,0.993293,0.0904048,0.0964993,108.104,-0.000154704,-107.658,15.644
1.06895,0.993676,0.0903372,0.0961061,108.808,-0.000243159,-107.856,15.648
1.06931,0.994059,0.0902696,0.0959261,109.028,-0.000207078,-108.279,15.652
1.06967,0.994438,0.090202,0.0954038,110.029,-0.000323883,-108.612,15.656
1.07003,0.994815,0.0901343,0.0949601,110.854,-0.000357356,-109.242,15.66
1.07039,0.995189,0.0900666,0.0942913,112.195,-0.000465943,-109.959,15.664
1.07075,0.995563,0.0899988,0.0939582,112.774,-0.00039207,-110.953,15.668
1.07111,0.995932,0.0899311,0.0931973,114.331,-0.000522067,-111.762,15.672
1.07147,0.996301,0.0898633,0.0926978,115.296,-0.000489765,-112.904,15.676
1.07183,0.996666,0.0897954,0.0921131,116.457,-0.000505848,-113.967,15.68
1.07219,0.997029,0.0897276,0.0915197,117.642,-0.000518338,-115.074,15.684
1.07255,0.997391,0.0896597,0.090998,118.667,-0.000496553,-116.215,15.688
1.07291,0.997749,0.0895917,0.0904011,119.866,-0.000514541,-117.305,15.692
1.07327,0.998105,0.0895238,0.0897624,121.164,-0.000541252,-118.443,15.696
1.07362,0.998459,0.0894558,0.0891388,122.431,-0.000550029,-119.652,15.7
1.07398,0.998812,0.0893878,0.088754,123.156,-0.00045944,-120.887,15.704
1.07434,0.999168,0.0893197,0.0888473,122.793,-0.00021793,-121.896,15.708
1.0747,0.999523,0.0892516,0.0888992,122.523,-0.000100342,-122.294,15.712
1.07505,0.999883,0.0891835,0.0893886,121.254,0.000139966,-122.396,15.716
1.07541,1.00024,0.0891153,0.0898141,120.127,0.000247886,-121.888,15.72
1.07577,1.00061,0.0890471,0.0903192,118.815,0.000339676,-121.106,15.724
1.07612,1.00098,0.0889789,0.0911756,116.698,0.000531154,-120.088,15.728
1.07648,1.00134,0.0889107,0.0912675,116.319,0.000331837,-118.581,15.732
1.07683,1.00171,0.0888424,0.0917024,115.156,0.000358267,-117.576,15.736
1.07719,1.00208,0.0887741,0.0920592,114.169,0.000341704,-116.5,15.74
1.07754,1.00245,0.0887057,0.0924494,113.102,0.000345843,-115.464,15.744
1.0779,1.00282,0.0886374,0.0925894,112.603,0.000248107,-114.414,15.748
1.07825,1.0032,0.0885689,0.0933197,110.756,0.000429875,-113.609,15.752
1.07861,1.00356,0.0885005,0.0916909,114.286,-0.000412464,-112.341,15.756
1.07896,1.00392,0.088432,0.0914386,114.685,-0.000330029,-113.205,15.76
1.07931,1.00429,0.0883635,0.0909914,115.531,-0.000362191,-113.863,15.764
1.07967,1.00465,0.088295,0.0905126,116.451,-0.000392671,-114.604,15.768
1.08002,1.00501,0.0882264,0.0902082,116.975,-0.000339864,-115.425,15.772
1.08037,1.00536,0.0881578,0.0894249,118.594,-0.000502025,-116.114,15.776
1.08073,1.00571,0.0880892,0.0884523,120.649,-0.000667803,-117.216,15.78
1.08108,1.00606,0.0880206,0.0881039,121.286,-0.00051031,-118.742,15.784
1.08143,1.0064,0.0879519,0.0865283,124.725,-0.000913482,-119.873,15.788
1.08178,1.00674,0.0878832,0.0861905,125.349,-0.000642585,-122.029,15.792
1.08213,1.00709,0.0878144,0.0862331,125.106,-0.000339946,-123.504,15.796
1.08248,1.00743,0.0877456,0.0864871,124.381,-8.72919e-05,-124.216,15.8
1.08283,1.00778,0.0876768,0.0869737,123.122,0.000146077,-124.289,15.804
1.08319,1.00813,0.087608,0.086937,123.055,6.64529e-05,-123.771,15.808
1.08354,1.00848,0.0875391,0.0868782,123.037,1.34016e-05,-123.452,15.812
1.08389,1.00882,0.0874702,0.086308,124.185,-0.000220514,-123.268,15.816
1.08424,1.00916,0.0874013,0.0860681,124.584,-0.000218452,-123.676,15.82
1.08458,1.00951,0.0873324,0.086549,123.339,7.09282e-05,-124.079,15.824
1.08493,1.00985,0.0872634,0.0855878,125.38,-0.000344954,-123.75,15.828
1.08528,1.01019,0.0871943,0.0857447,124.876,-0.000128881,-124.475,15.832
1.08563,1.01054,0.0871253,0.0861006,123.917,7.07131e-05,-124.653,15.836
1.08598,1.01088,0.0870562,0.0861064,123.754,4.16003e-05,-124.326,15.84
1.08633,1.01123,0.0869871,0.0866471,122.369,0.000239292,-124.072,15.844
1.08668,1.01158,0.086918,0.086909,121.617,0.00023769,-123.315,15.848
1.08702,1.01194,0.0868488,0.0877072,119.639,0.000451188,-122.56,15.852
1.08737,1.01229,0.0867796,0.0875748,119.778,0.000197715,-121.262,15.856
1.08772,1.01264,0.0867104,0.0881538,118.294,0.00034137,-120.602,15.86
1.08806,1.013,0.0866411,0.0884755,117.394,0.000318277,-119.577,15.864
1.08841,1.01336,0.0865719,0.0889229,116.204,0.000355727,-118.606,15.868
1.08876,1.01371,0.0865025,0.0889028,116.077,0.000189572,-117.539,15.872
1.0891,1.01406,0.0864332,0.0885461,116.718,-3.73032e-05,-116.889,15.876
1.08945,1.01441,0.0863638,0.0878873,118.05,-0.000284153,-116.813,15.88
1.08979,1.01477,0.0862944,0.088481,116.528,7.95274e-05,-117.363,15.884
1.09014,1.0151,0.086225,0.0857014,122.698,-0.00106725,-116.992,15.888
1.09048,1.01544,0.0861555,0.0851936,123.703,-0.00079594,-119.528,15.892
1.09083,1.01577,0.0860861,0.0843741,125.421,-0.000769874,-121.383,15.896
1.09117,1.0161,0.0860165,0.0839956,126.138,-0.000579056,-123.178,15.9
1.09152,1.01644,0.085947,0.0837469,126.561,-0.00042113,-124.494,15.904
1.09186,1.01677,0.0858774,0.0836472,126.645,-0.000273851,-125.412,15.908
1.0922,1.01711,0.0858078,0.0839756,125.751,-2.08051e-05,-125.96,15.912
1.09255,1.01745,0.0857382,0.0844652,124.488,0.000184202,-125.867,15.916
1.09289,1.01779,0.0856685,0.0850059,123.104,0.000318537,-125.254,15.92
1.09323,1.01814,0.0855988,0.0861508,120.338,0.000634768,-124.299,15.924
1.09357,1.01849,0.0855291,0.087094,118.024,0.000729781,-122.539,15.928
1.09392,1.01885,0.0854594,0.0876948,116.485,0.00064565,-120.532,15.932
1.09426,1.0192,0.0853896,0.0874911,116.777,0.000277254,-118.733,15.936
1.0946,1.01954,0.0853198,0.0871476,117.388,1.66882e-05,-117.864,15.94
1.09494,1.01989,0.08525,0.0862658,119.23,-0.000343322,-117.652,15.944
1.09528,1.02022,0.0851801,0.0852001,121.497,-0.000616863,-118.354,15.948
1.09562,1.02055,0.0851103,0.0841858,123.652,-0.000748285,-119.751,15.952
1.09596,1.02088,0.0850403,0.0832384,125.661,-0.000794534,-121.485,15.956
1.0963,1.02121,0.0849704,0.0826737,126.803,-0.000667213,-123.341,15.96
1.09664,1.02153,0.0849004,0.0821296,127.9,-0.000588218,-124.879,15.964
1.09698,1.02186,0.0848304,0.0818657,128.361,-0.000432297,-126.222,15.968
1.09732,1.02219,0.0847604,0.081604,128.819,-0.000344829,-127.173,15.972
1.09766,1.02251,0.0846904,0.0818424,128.136,-9.62232e-05,-127.904,15.976
1.098,1.02284,0.0846203,0.0820901,127.43,4.55629e-05,-128.007,15.98
1.09834,1.02317,0.0845502,0.0823044,126.798,0.000111023,-127.751,15.984
1.09867,1.02351,0.0844801,0.0826155,125.944,0.000186044,-127.327,15.988
1.09901,1.02384,0.0844099,0.0832105,124.439,0.000341295,-126.713,15.992
1.09935,1.02418,0.0843397,0.083733,123.095,0.000398543,-125.702,15.996
1.09969,1.02451,0.0842695,0.0835627,123.328,0.000153293,-124.543,16
1.10002,1.02484,0.0841993,0.0824699,125.667,-0.00035177,-124.003,16.004
1.10036,1.02516,0.084129,0.0820932,126.378,-0.000346071,-124.743,16.008
1.1007,1.02549,0.0840587,0.0815384,127.498,-0.000414099,-125.47,16.012
1.10103,1.02582,0.0839884,0.0817676,126.831,-0.000138404,-126.371,16.016
1.10137,1.02614,0.0839181,0.0812424,127.884,-0.000286916,-126.576,16.02
1.1017,1.02645,0.0838477,0.0796838,131.298,-0.000782614,-127.157,16.024
1.10204,1.02677,0.0837773,0.079624,131.302,-0.000458676,-128.998,16.028
1.10237,1.02709,0.0837069,0.0798595,130.631,-0.000160646,-130.022,16.032
1.10271,1.02741,0.0836364,0.0796833,130.899,-0.000159725,-130.293,16.036
1.10304,1.02772,0.0835659,0.0797773,130.55,-5.11423e-05,-130.562,16.04
1.10338,1.02805,0.0834954,0.0802518,129.331,0.000161318,-130.557,16.044
1.10371,1.02837,0.0834249,0.080477,128.678,0.000179678,-130.012,16.048
1.10404,1.0287,0.0833544,0.0810244,127.288,0.000318698,-129.419,16.052
1.10438,1.02902,0.0832838,0.0812901,126.537,0.000283303,-128.472,16.056
1.10471,1.02935,0.0832132,0.0815913,125.702,0.000277816,-127.612,16.06
1.10504,1.02969,0.0831425,0.0825648,123.331,0.000543586,-126.763,16.064
1.10538,1.03001,0.0830719,0.0822227,123.955,0.000165199,-125.238,16.068
1.10571,1.03034,0.0830012,0.0815719,125.285,-0.000168414,-124.668,16.072
1.10604,1.03066,0.0829305,0.0816327,124.995,-6.92689e-05,-124.942,16.076
1.10637,1.031,0.0828597,0.082319,123.277,0.000235957,-124.966,16.08
1.1067,1.03132,0.082789,0.0819326,124.001,-2.34377e-05,-124.215,16.084
1.10703,1.03165,0.0827182,0.082025,123.635,2.39284e-05,-124.12,16.088
1.10736,1.03198,0.0826474,0.0820379,123.449,1.84714e-05,-123.905,16.092
1.1077,1.03231,0.0825765,0.0821219,123.101,4.38377e-05,-123.702,16.096
1.10803,1.03264,0.0825057,0.082015,123.187,-1.83908e-05,-123.435,16.1
1.10836,1.03296,0.0824348,0.0819556,123.165,-3.39644e-05,-123.325,16.104
1.10868,1.03329,0.0823639,0.0821146,122.644,4.46858e-05,-123.254,16.108
1.10901,1.03362,0.0822929,0.0823948,121.845,0.000136882,-122.983,16.112
1.10934,1.03396,0.082222,0.0826657,121.065,0.000184347,-122.477,16.116
1.10967,1.03429,0.082151,0.082701,120.821,0.000116534,-121.85,16.12
1.11,1.03462,0.08208,0.0827206,120.611,7.25853e-05,-121.392,16.124
1.11033,1.03495,0.0820089,0.0823092,121.384,-0.000124162,-121.045,16.128
1.11066,1.03527,0.0819379,0.0818504,122.268,-0.000252458,-121.196,16.132
1.11098,1.03559,0.0818668,0.0812883,123.39,-0.000364984,-121.673,16.136
1.11131,1.03591,0.0817957,0.0807074,124.558,-0.000435066,-122.436,16.14
1.11164,1.03623,0.0817245,0.0801927,125.578,-0.000447505,-123.379,16.144
1.11197,1.03655,0.0816534,0.0799835,125.903,-0.000332249,-124.356,16.148
1.11229,1.03687,0.0815822,0.0799441,125.842,-0.000200348,-125.044,16.152
1.11262,1.03719,0.081511,0.0800374,125.478,-7.40137e-05,-125.399,16.156
1.11294,1.03751,0.0814398,0.0801276,125.12,-5.05219e-06,-125.434,16.16
1.11327,1.03783,0.0813685,0.0802928,124.59,6.32789e-05,-125.295,16.164
1.11359,1.03815,0.0812972,0.0801543,124.751,-2.02282e-05,-124.982,16.168
1.11392,1.03847,0.0812259,0.0795783,125.911,-0.000241551,-124.879,16.172
1.11424,1.03878,0.0811546,0.0792583,126.49,-0.000262146,-125.338,16.176
1.11457,1.0391,0.0810832,0.0787351,127.534,-0.000354867,-125.85,16.18
1.11489,1.03941,0.0810119,0.0781373,128.751,-0.000436184,-126.598,16.184
1.11522,1.03971,0.0809405,0.0772677,130.592,-0.000590016,-127.555,16.188
1.11554,1.04001,0.080869,0.0765159,132.169,-0.000628396,-128.905,16.192
1.11586,1.04031,0.0807976,0.0759831,133.251,-0.000562162,-130.356,16.196
1.11619,1.04061,0.0807261,0.07538,134.496,-0.000553472,-131.642,16.2
1.11651,1.04091,0.0806546,0.0749297,135.395,-0.000487511,-132.911,16.204
1.11683,1.04121,0.0805831,0.0747948,135.578,-0.000324805,-134.015,16.208
1.11715,1.04151,0.0805116,0.0746046,135.887,-0.000256477,-134.71,16.212
1.11748,1.0418,0.08044,0.0743071,136.442,-0.000261474,-135.233,16.216
1.1178,1.0421,0.0803684,0.0744488,135.995,-8.85704e-05,-135.77,16.22
1.11812,1.0424,0.0802968,0.0746428,135.429,2.8339e-05,-135.87,16.224
1.11844,1.0427,0.0802252,0.075288,133.831,0.000273718,-135.674,16.228
1.11876,1.04301,0.0801535,0.0763757,131.218,0.000587027,-134.855,16.232
1.11908,1.04333,0.0800819,0.0775559,128.387,0.000798014,-133.238,16.236
1.1194,1.04365,0.0800102,0.0789409,125.08,0.000997144,-131.082,16.24
1.11972,1.04399,0.0799384,0.0810155,120.19,0.00138352,-128.415,16.244
1.12004,1.04431,0.0798667,0.0812084,119.58,0.000845747,-124.759,16.248
1.12036,1.04465,0.0797949,0.0819298,117.763,0.000758299,-122.458,16.252
1.12068,1.04498,0.0797231,0.0825609,116.146,0.000673619,-120.371,16.256
1.121,1.04531,0.0796513,0.0828731,115.252,0.000499073,-118.493,16.26
1.12132,1.04564,0.0795795,0.0829698,114.848,0.000315919,-117.053,16.264
1.12164,1.04597,0.0795076,0.0827164,115.241,7.419e-05,-116.073,16.268
1.12195,1.0463,0.0794357,0.0821917,116.254,-0.000168568,-115.703,16.272
1.12227,1.04662,0.0793638,0.081478,117.701,-0.000379042,-115.948,16.276
1.12259,1.04694,0.0792919,0.0808895,118.867,-0.000445878,-116.727,16.28
1.1229,1.04726,0.07922,0.0802555,120.14,-0.000501228,-117.678,16.284
1.12322,1.04758,0.079148,0.0798649,120.861,-0.000434653,-118.772,16.288
1.12354,1.0479,0.079076,0.0798782,120.663,-0.000236151,-119.701,16.292
1.12385,1.04822,0.079004,0.0804998,119.076,0.000117356,-120.128,16.296
1.12417,1.04854,0.078932,0.080039,119.954,-0.00011906,-119.66,16.3
1.12449,1.04887,0.0788599,0.0805507,118.615,0.000138482,-119.791,16.304
1.1248,1.04919,0.0787879,0.0805279,118.493,6.78191e-05,-119.268,16.308
1.12512,1.04951,0.0787158,0.0804001,118.61,-1.34355e-05,-118.924,16.312
1.12543,1.04982,0.0786436,0.07983,119.736,-0.000235405,-118.784,16.316
1.12575,1.05014,0.0785715,0.0795517,120.199,-0.000242064,-119.207,16.32
1.12606,1.05046,0.0784993,0.0795123,120.119,-0.000150256,-119.648,16.324
1.12637,1.05077,0.0784272,0.078761,121.663,-0.000383882,-119.857,16.328
1.12669,1.05109,0.078355,0.0787275,121.573,-0.000226664,-120.66,16.332
1.127,1.0514,0.0782827,0.0788624,121.099,-7.19688e-05,-121.066,16.336
1.12731,1.05172,0.0782105,0.0788606,120.935,-4.07064e-05,-121.081,16.34
1.12763,1.05203,0.0781382,0.0791283,120.156,8.44303e-05,-121.016,16.344
1.12794,1.05235,0.078066,0.0794306,119.296,0.000167773,-120.634,16.348
1.12825,1.05267,0.0779936,0.079445,119.09,9.89579e-05,-120.039,16.352
1.12856,1.05299,0.0779213,0.0796449,118.46,0.000134919,-119.617,16.356
1.12887,1.05331,0.077849,0.0799479,117.593,0.000196115,-119.103,16.36
1.12918,1.05364,0.0777766,0.0809992,115.017,0.000529304,-118.432,16.364
1.1295,1.05396,0.0777042,0.0807771,115.338,0.000205246,-116.914,16.368
1.12981,1.05429,0.0776318,0.0812295,114.122,0.000294929,-116.214,16.372
1.13012,1.05462,0.0775594,0.0815576,113.185,0.00029505,-115.284,16.376
1.13043,1.05495,0.0774869,0.0822389,111.44,0.000436351,-114.351,16.38
1.13074,1.05527,0.0774145,0.0815042,112.922,-5.13684e-05,-113.058,16.384
1.13105,1.05559,0.077342,0.0809041,114.1,-0.0002685,-112.997,16.388
1.13136,1.05591,0.0772695,0.0801868,115.549,-0.000435975,-113.487,16.392
1.13166,1.05623,0.077197,0.080057,115.661,-0.000294099,-114.403,16.396
1.13197,1.05654,0.0771244,0.0786414,118.708,-0.000729451,-114.962,16.4
1.13228,1.05685,0.0770518,0.0779317,120.153,-0.000689031,-116.627,16.404
1.13259,1.05715,0.0769793,0.077499,120.97,-0.0005558,-118.194,16.408
1.1329,1.05746,0.0769067,0.0775273,120.737,-0.000297445,-119.428,16.412
1.1332,1.05777,0.076834,0.0771592,121.408,-0.000312447,-120.01,16.416
1.13351,1.05808,0.0767614,0.0773769,120.744,-8.65139e-05,-120.631,16.42
1.13382,1.05839,0.0766887,0.0776131,120.036,4.63564e-05,-120.681,16.424
1.13413,1.05871,0.076616,0.0781281,118.69,0.000231705,-120.395,16.428
1.13443,1.05904,0.0765433,0.0797195,114.884,0.000765027,-119.637,16.432
1.13474,1.05935,0.0764706,0.0789913,116.36,0.000133835,-117.525,16.436
1.13504,1.05967,0.0763979,0.0795464,114.912,0.000296325,-117.007,16.44
1.13535,1.05999,0.0763251,0.0801235,113.41,0.00039539,-116.076,16.444
1.13565,1.06031,0.0762523,0.0798683,113.802,0.00011762,-114.891,16.448
1.13596,1.06063,0.0761796,0.0798033,113.762,3.93544e-05,-114.407,16.452
1.13626,1.06095,0.0761067,0.0794601,114.356,-0.000115372,-114.12,16.456
1.13657,1.06126,0.0760339,0.0793078,114.516,-0.000124988,-114.225,16.46
1.13687,1.06158,0.0759611,0.0789929,115.048,-0.000195364,-114.354,16.464
1.13718,1.06189,0.0758882,0.0788947,115.087,-0.000147796,-114.663,16.468
1.13748,1.06221,0.0758153,0.0789169,114.852,-7.32208e-05,-114.851,16.472
1.13778,1.06252,0.0757424,0.0789293,114.638,-3.57404e-05,-114.852,16.476
1.13808,1.06284,0.0756695,0.0787826,114.786,-7.85109e-05,-114.757,16.48
1.13839,1.06315,0.0755965,0.0785092,115.224,-0.000152951,-114.77,16.484
1.13869,1.06346,0.0755236,0.0785108,115.036,-8.43157e-05,-114.972,16.488
1.13899,1.06378,0.0754506,0.0784733,114.937,-6.18265e-05,-115,16.492
1.13929,1.06409,0.0753776,0.0783757,114.974,-7.33719e-05,-114.972,16.496
1.13959,1.0644,0.0753046,0.0782447,115.088,-9.31412e-05,-114.973,16.5
1.1399,1.06472,0.0752315,0.0782487,114.894,-5.01455e-05,-115.024,16.504
1.1402,1.06503,0.0751585,0.0784045,114.353,3.44284e-05,-114.966,16.508
1.1405,1.06534,0.0750854,0.0781072,114.844,-9.97649e-05,-114.694,16.512
1.1408,1.06565,0.0750123,0.0777117,115.561,-0.000213573,-114.761,16.516
1.1411,1.06595,0.0749392,0.0767626,117.544,-0.000498154,-115.116,16.52
1.1414,1.06625,0.0748661,0.0758514,119.445,-0.000641082,-116.195,16.524
1.1417,1.06655,0.074793,0.0749613,121.303,-0.000712058,-117.639,16.528
1.142,1.06683,0.0747198,0.0735455,124.367,-0.000961701,-119.268,16.532
1.14229,1.06712,0.0746467,0.072759,126.003,-0.000848785,-121.534,16.536
1.14259,1.06741,0.0745735,0.0722836,126.933,-0.000661623,-123.52,16.54
1.14289,1.0677,0.0745003,0.0729792,125.195,-8.94267e-05,-125.037,16.544
1.14319,1.06799,0.0744271,0.0721756,126.872,-0.000370995,-125.107,16.548
1.14349,1.06828,0.0743538,0.0723818,126.25,-0.000123673,-125.892,16.552
1.14378,1.06857,0.0742806,0.0726115,125.572,2.31387e-05,-126.051,16.556
1.14408,1.06886,0.0742073,0.072931,124.688,0.000140628,-125.838,16.56
1.14438,1.06916,0.074134,0.0732621,123.774,0.00021051,-125.327,16.564
1.14467,1.06946,0.0740607,0.0737916,122.405,0.000328643,-124.637,16.568
1.14497,1.06976,0.0739874,0.0742776,121.131,0.000376934,-123.645,16.572
1.14526,1.07006,0.073914,0.0747396,119.909,0.000394131,-122.528,16.576
1.14556,1.07036,0.0738407,0.0754569,118.1,0.00050578,-121.364,16.58
1.14586,1.07067,0.0737673,0.0757786,117.189,0.000409633,-119.913,16.584
1.14615,1.07097,0.0736939,0.075919,116.689,0.000283694,-118.703,16.588
1.14645,1.07128,0.0736205,0.0759586,116.418,0.000173436,-117.808,16.592
1.14674,1.07158,0.0735471,0.075827,116.536,4.37482e-05,-117.19,16.596
1.14703,1.07189,0.0734737,0.0762913,115.295,0.000209974,-116.899,16.6
1.14733,1.07218,0.0734002,0.0753593,117.237,-0.000256035,-116.186,16.604
1.14762,1.07248,0.0733268,0.0753789,117.013,-0.000134396,-116.653,16.608
1.14791,1.07279,0.0732533,0.0756969,116.107,5.24906e-05,-116.813,16.612
1.14821,1.07309,0.0731798,0.0759887,115.258,0.000145852,-116.499,16.616
1.1485,1.0734,0.0731063,0.0764964,113.915,0.000284003,-115.948,16.62
1.14879,1.07371,0.0730328,0.0770087,112.557,0.00036264,-115.044,16.624
1.14908,1.07402,0.0729592,0.0772933,111.715,0.000315278,-113.939,16.628
1.14938,1.07433,0.0728857,0.0774899,111.071,0.000253733,-112.95,16.632
1.14967,1.07465,0.0728121,0.0777526,110.275,0.000246016,-112.115,16.636
1.14996,1.07496,0.0727385,0.0778985,109.743,0.000195038,-111.297,16.64
1.15025,1.07527,0.0726649,0.0780948,109.095,0.000186827,-110.607,16.644
1.15054,1.07559,0.0725913,0.0782038,108.644,0.000147389,-109.935,16.648
1.15083,1.0759,0.0725177,0.0781108,108.652,4.47041e-05,-109.361,16.652
1.15112,1.07621,0.072444,0.0779824,108.742,-2.65182e-05,-109.046,16.656
1.15141,1.07652,0.0723703,0.0776807,109.227,-0.00013536,-108.911,16.66
1.1517,1.07682,0.0722967,0.0771676,110.196,-0.000280361,-109.051,16.664
1.15199,1.07713,0.072223,0.0765755,111.348,-0.000392531,-109.56,16.668
1.15228,1.07743,0.0721493,0.0759394,112.604,-0.000472411,-110.355,16.672
1.15256,1.07773,0.0720756,0.0754709,113.481,-0.000449798,-111.355,16.676
1.15285,1.07803,0.0720018,0.0749419,114.499,-0.000461417,-112.3,16.68
1.15314,1.07833,0.0719281,0.0750702,114.02,-0.000205014,-113.277,16.684
1.15343,1.07862,0.0718543,0.0746425,114.808,-0.000284925,-113.607,16.688
1.15372,1.07892,0.0717805,0.0749039,114.026,-5.37628e-05,-114.141,16.692
1.154,1.07923,0.0717068,0.0752411,113.069,0.000104951,-114.09,16.696
1.15429,1.07953,0.0716329,0.0753132,112.714,8.71571e-05,-113.636,16.7
1.15458,1.07983,0.0715591,0.0756988,111.642,0.000202595,-113.226,16.704
1.15486,1.08014,0.0714853,0.0757211,111.397,0.000121457,-112.522,16.708
1.15515,1.08044,0.0714115,0.0760022,110.561,0.00017987,-112.022,16.712
1.15543,1.08075,0.0713376,0.0761199,110.094,0.00014702,-111.373,16.716
1.15572,1.08105,0.0712637,0.0758015,110.622,-4.56562e-05,-110.804,16.72
1.156,1.08135,0.0711898,0.0755478,111.004,-0.000126805,-110.724,16.724
1.15629,1.08165,0.0711159,0.075023,112.006,-0.000280298,-110.848,16.728
1.15657,1.08194,0.071042,0.0746163,112.74,-0.000318354,-111.363,16.732
1.15686,1.08224,0.0709681,0.0743135,113.24,-0.000297914,-111.975,16.736
1.15714,1.08253,0.0708942,0.0738382,114.135,-0.000355555,-112.537,16.74
1.15742,1.08282,0.0708202,0.0734974,114.726,-0.000333811,-113.247,16.744
1.15771,1.08312,0.0707463,0.0735,114.535,-0.000184414,-113.905,16.748
1.15799,1.08341,0.0706723,0.0736934,113.908,-2.51288e-05,-114.185,16.752
1.15827,1.08371,0.0705983,0.0741847,112.599,0.000182493,-114.062,16.756
1.15855,1.08402,0.0705243,0.0750718,110.384,0.000456119,-113.412,16.76
1.15884,1.08432,0.0704503,0.0758334,108.448,0.000557921,-112.066,16.764
1.15912,1.08463,0.0703763,0.0766404,106.404,0.00063263,-110.458,16.768
1.1594,1.08494,0.0703022,0.0770503,105.26,0.000515375,-108.656,16.772
1.15968,1.08526,0.0702282,0.0773165,104.441,0.000392732,-107.147,16.776
1.15996,1.08557,0.0701541,0.0776179,103.539,0.000338701,-105.944,16.78
1.16024,1.08588,0.07008,0.0773247,103.992,7.09261e-05,-104.875,16.784
1.16052,1.08618,0.0700059,0.0773153,103.798,3.56677e-05,-104.483,16.788
1.1608,1.08649,0.0699318,0.077195,103.857,-2.83088e-05,-104.178,16.792
1.16108,1.0868,0.0698577,0.0771665,103.707,-2.71131e-05,-104.035,16.796
