joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque Term[Nm], current_time
1.41109,1.411,-0.00248031,-5.49523e-05,-5.36129,0.496986,0.776
1.41108,1.411,-0.002505,-6.8917e-05,-5.40122,0.511239,0.78
1.41107,1.411,-0.0025298,-3.82872e-05,-5.54322,0.525617,0.784
1.41106,1.411,-0.00255472,-2.12707e-05,-5.65478,0.540367,0.788
1.41105,1.411,-0.00257975,-1.1817e-05,-5.7496,0.555411,0.792
1.41104,1.411,-0.00260489,-4.49529e-05,-5.74773,0.570688,0.796
1.41103,1.411,-0.00263014,-2.49738e-05,-5.86725,0.585983,0.8
1.41102,1.411,-0.00265551,-5.22623e-05,-5.87947,0.601575,0.804
1.41101,1.411,-0.00268098,-6.74225e-05,-5.9196,0.617206,0.808
1.411,1.411,-0.00270657,-3.74569e-05,-6.06301,0.632962,0.812
1.41099,1.411,-0.00273227,-5.91973e-05,-6.08906,0.649078,0.816
1.41098,1.411,-0.00275808,-3.28874e-05,-6.22503,0.665284,0.82
1.41097,1.411,-0.002784,-9.50466e-05,-6.15972,0.681813,0.824
1.41095,1.411,-0.00281004,-9.11916e-05,-6.24506,0.698197,0.828
1.41094,1.411,-0.00283618,-5.0662e-05,-6.41453,0.714823,0.832
1.41093,1.411,-0.00286244,-6.65334e-05,-6.45598,0.731876,0.836
1.41092,1.411,-0.0028888,-7.53509e-05,-6.51385,0.749043,0.84
1.41091,1.411,-0.00291528,-8.02495e-05,-6.58103,0.766365,0.844
1.4109,1.411,-0.00294186,-8.2971e-05,-6.65356,0.783866,0.848
1.41088,1.411,-0.00296856,-8.44829e-05,-6.72926,0.801561,0.852
1.41087,1.411,-0.00299536,-8.53228e-05,-6.8069,0.819458,0.856
1.41086,1.411,-0.00302228,-0.000124177,-6.79822,0.837545,0.86
1.41085,1.411,-0.0030493,-0.000145763,-6.82912,0.855616,0.864
1.41084,1.411,-0.00307644,-0.000157755,-6.88219,0.873773,0.868
1.41082,1.411,-0.00310368,-0.000202806,-6.86017,0.892057,0.872
1.41081,1.41099,-0.00313104,-0.000266221,-6.79639,0.910275,0.876
1.4108,1.41099,-0.0031585,-0.00033984,-6.70933,0.928319,0.88
1.41079,1.41099,-0.00318607,-0.000419128,-6.60929,0.946129,0.884
1.41077,1.41099,-0.00321375,-0.00057834,-6.3268,0.963638,0.888
1.41076,1.41099,-0.00324154,-0.000590015,-6.38034,0.98046,0.892
1.41075,1.41098,-0.00326944,-0.000750053,-6.09571,0.99736,0.896
1.41073,1.41098,-0.00329745,-0.000992515,-5.62239,1.01347,0.9
1.41072,1.41097,-0.00332556,-0.0011656,-5.30623,1.02835,0.904
1.41071,1.41096,-0.00335378,-0.00137693,-4.90212,1.04237,0.908
1.41069,1.41096,-0.00338211,-0.00164788,-4.36102,1.05529,0.912
1.41068,1.41095,-0.00341055,-0.00195196,-3.743,1.06676,0.916
1.41067,1.41094,-0.0034391,-0.00208251,-3.5194,1.07665,0.92
1.41065,1.41093,-0.00346775,-0.00219342,-3.34019,1.08597,0.924
1.41064,1.41092,-0.00349651,-0.00217827,-3.44835,1.09486,0.928
1.41063,1.41091,-0.00352538,-0.00209307,-3.71684,1.10406,0.932
1.41061,1.41091,-0.00355436,-0.00193057,-4.1627,1.11402,0.936
1.4106,1.4109,-0.00358344,-0.00168675,-4.79561,1.1252,0.94
1.41058,1.4109,-0.00361263,-0.00132096,-5.70882,1.13811,0.944
1.41057,1.41089,-0.00364193,-0.00100258,-6.51666,1.15343,0.948
1.41055,1.41089,-0.00367133,-0.000672154,-7.35448,1.1709,0.952
1.41054,1.41089,-0.00370084,-0.000373419,-8.12257,1.19059,0.956
1.41052,1.41089,-0.00373045,-0.000207455,-8.59007,1.21226,0.96
1.41051,1.41089,-0.00376018,-0.000115253,-8.89077,1.23515,0.964
1.41049,1.41089,-0.00379,-6.40293e-05,-9.09899,1.25882,0.968
1.41048,1.41089,-0.00381994,-7.39597e-05,-9.16845,1.28301,0.972
